doi,title,relevant,tags
"10.3390/cancers14122866","Super-Enhancers, Phase-Separated Condensates, and 3D Genome Organization in Cancer","no",[]
"10.3389/fonc.2021.821495","A CTCF-Binding Element and Histone Deacetylation Cooperatively Maintain Chromatin Loops, Linking to Long-Range Gene Regulation in Cancer Genomes","no",[]
"10.1093/nar/gkae029","MMCT-Loop: a mix model-based pipeline for calling targeted 3D chromatin loops","no",[]
"10.1093/bioinformatics/btx805","Delta: a new web-based 3D genome visualization and analysis platform","no",[]
"10.3390/genes8090223","Advances in Genomic Profiling and Analysis of 3D Chromatin Structure and Interaction","yes",[]
"10.1159/000080824","Inter- and intra-specific gene-density-correlated radial chromosome territory arrangements are conserved in Old World monkeys","no",[]
"10.7554/eLife.87672","Heterogeneous non-canonical nucleosomes predominate in yeast cells <i>in situ</i>","no",[]
"10.1038/s41598-023-32896-8","Disrupted chromatin architecture in olfactory sensory neurons: looking for the link from COVID-19 infection to anosmia","yes",[]
"10.1093/bioinformatics/btad541","Multimodal learning of noncoding variant effects using genome sequence and chromatin structure","no",[]
"10.1016/j.cell.2020.12.032","Changes in genome architecture and transcriptional dynamics progress independently of sensory experience during post-natal brain development","yes",[]
"10.1016/j.xpro.2021.100622","Determining the 3D genome structure of a single mammalian cell with Dip-C","yes",[]
"10.1038/s41587-022-01612-8","Cell-type-specific prediction of 3D chromatin organization enables high-throughput in silico genetic screening","no",[]
"10.1093/molehr/gaad019","Genome-wide analysis of histone modifications that underlie the dynamic changes in gene expression during decidualization in human endometrial stromal cells","no",[]
"10.1038/s41467-023-44578-0","Cell-type differential targeting of SETDB1 prevents aberrant CTCF binding, chromatin looping, and <i>cis</i>-regulatory interactions","no",[]
"10.1186/s13046-024-03096-7","The G Protein Estrogen Receptor (GPER) is involved in the resistance to the CDK4/6 inhibitor palbociclib in breast cancer","no",[]
"10.1016/j.str.2019.10.016","Cryo-EM Structures of Centromeric Tri-nucleosomes Containing a Central CENP-A Nucleosome","no",[]
"10.4161/nucl.22318","Developmental control of replication timing defines a new breed of chromosomal domains with a novel mechanism of chromatin unfolding","no",[]
"10.1186/1756-8935-6-42","Murine esBAF chromatin remodeling complex subunits BAF250a and Brg1 are necessary to maintain and reprogram pluripotency-specific replication timing of select replication domains","no",[]
"10.1016/j.stem.2020.11.001","The Transition from Quiescent to Activated States in Human Hematopoietic Stem Cells Is Governed by Dynamic 3D Genome Reorganization","no",[]
"10.1007/s00018-017-2703-x","Epigenetic differences between naive and primed pluripotent stem cells","no",[]
"10.1248/bpb.27.1224","Overexpression of glyceraldehyde-3-phospahe dehydrogenase is not involved in 5-hydroxytryptamine (5-HT)-induced necrosis in cultured cerebrocortical neurons","no",[]
"10.1016/j.yexcr.2015.02.004","Dynamic heterogeneity of DNA methylation and hydroxymethylation in embryonic stem cell populations captured by single-cell 3D high-content analysis","no",[]
"10.2217/EPI.11.101","DNA methylation topology: potential of a chromatin landmark for epigenetic drug toxicology","no",[]
"10.1021/acs.jpcb.0c00086","CRISPR-Cas9 Genome Interrogation: A Facilitated Subdiffusive Target Search Strategy","no",[]
"10.1016/j.gde.2020.10.002","Novel orthogonal methods to uncover the complexity and diversity of nuclear architecture","no",[]
"10.1002/jbm.a.35079","The effect of Noggin supplementation in Matrigel nanofiber-based cell culture system for derivation of neural-like cells from human endometrial-derived stromal cells","no",[]
"10.1096/fj.14-263061","<i>Setd1a</i> regulates progenitor B-cell-to-precursor B-cell development through histone H3 lysine 4 trimethylation and <i>Ig</i> <i>heavy-chain</i> rearrangement","no",[]
"10.1016/j.canlet.2021.09.025","Mechanistic insights into genetic susceptibility to prostate cancer","no",[]
"","3D Observation and Preliminary Quantitative Analysis of Germinal Vesicle Oocytes in Aging and Pubertal Mice","no",[]
"10.1016/j.pharmthera.2019.02.014","Super-enhancers in cancer","no",[]
"10.1038/s41568-023-00603-4","Long-range gene regulation in hormone-dependent cancer","no",[]
"","The spatial localization of T-DNA insertions in petunia interphase nuclei: Consequences for chromosome organization and transgene insertion sites","no",[]
"10.1016/j.celrep.2021.109288","Transcriptionally inactive hepatitis B virus episome DNA preferentially resides in the vicinity of chromosome 19 in 3D host genome upon infection","no",[]
"10.1038/s41594-019-0205-2","Three-dimensional genome structures of single sensory neurons in mouse visual and olfactory systems","no",[]
"10.2174/0929867328666210215114506","Nuclear Long Non-Coding RNAs as Epigenetic Regulators in Cancer","no",[]
"10.1016/S0027-5107(02)00077-5","Non-random radial arrangements of interphase chromosome territories: evolutionary considerations and functional implications","no",[]
"10.1006/excr.1999.4780","Spatial distribution of GC- and AT-rich DNA sequences within human chromosome territories","no",[]
"","Dynamic changes in 3D spatial chromatin organization underpin virus specific CD8+T cell differentiation","no",[]
"10.1016/j.pbiomolbio.2013.03.010","Rule-based modeling and simulations of the inner kinetochore structure","no",[]
"10.1158/1538-7445.AM2023-5239","Integrative analysis of 3D chromatin organization at GWAS loci identifies <i>RAPGEF1</i> as a melanoma susceptibility gene","no",[]
"10.1007/s00412-019-00722-8","Activity and inactivity of moth sex chromosomes in somatic and meiotic cells","no",[]
"","3D architecture of Drosophila interphase chromatin is stabilized by relatively strong attractive interactions between highly-dynamic lamina-associated domains and nuclear envelope","no",[]
"10.1016/j.ymthe.2023.02.005","3D genome alterations and editing in pathology","no",[]
"","Covisualization of Methylcytosine, Global DNA, and Protein Biomarkers for In Situ 3D DNA Methylation Phenotyping of Stem Cells","no",[]
"","Dissecting the genetic and environmental causes of chromatin dysfunction in autism and intellectual disability: an integrated platform of 2D and 3D stem cell-based models of neural development","no",[]
"10.1016/j.critrevonc.2008.07.022","Tomography of the cell nucleus using confocal microscopy and medium voltage electron microscopy","no",[]
"10.1016/j.gde.2020.03.002","Gene regulation by non-coding RNAs in the 3D genome architecture","no",[]
"10.1016/j.biopha.2022.113230","Breaking boundaries: Pan BETi disrupt 3D chromatin structure, BD2-selective BETi are strictly epigenetic transcriptional regulators","no",[]
"10.1016/j.celrep.2024.114846","SRF promotes long-range chromatin loop formation and stem cell pluripotency","no",[]
"10.1055/a-1928-0420","Rapid response of gene expression in altered gravity is associated with changes in 3D chromatin conformation","no",[]
"10.1016/j.ejcb.2023.151344","Three-dimensional chromatin architecture in plants - General features and novelties","no",[]
"10.1038/s41592-023-01905-z","Genome architecture mapping detects transcriptionally active, multiway chromatin contacts","no",[]
"10.3390/ijms222111591","Genomic Marks Associated with Chromatin Compartments in the CTCF, RNAPII Loop and Genomic Windows","no",[]
"10.1038/s41467-024-46492-5","A SWI/SNF-dependent transcriptional regulation mediated by POU2AF2/C11orf53 at enhancer","no",[]
"10.1101/gr.205062.116","An integrated 3-Dimensional Genome Modeling Engine for data-driven simulation of spatial genome organization","yes",[]
"10.1093/nar/gkw437","3D-GNOME: an integrated web service for structural modeling of the 3D genome","yes",[]
"10.1126/sciadv.aar8082","TADs are 3D structural units of higher-order chromosome organization in <i>Drosophila</i>","yes",[]
"","Higher-Order Chromatin Organization Using 3D DNA Fluorescent In Situ Hybridization","no",[]
"10.1126/sciadv.aaw1668","Principles of genome folding into topologically associating domains","no",[]
"10.1073/pnas.1000309107","Single-base resolution mapping of H1-nucleosome interactions and 3D organization of the nucleosome","no",[]
"10.1093/nar/gkp473","The incorporation of the novel histone variant H2AL2 confers unusual structural and functional properties of the nucleosome","no",[]
"10.1186/s12860-020-00258-1","Characterization of the interactions between Codanin-1 and C15Orf41, two proteins implicated in congenital dyserythropoietic anemia type I disease","no",[]
"10.1093/bioinformatics/btz343","Large-scale mammalian genome rearrangements coincide with chromatin interactions","no",[]
"10.1371/journal.pone.0025249","A Toll-Like Receptor 2 Pathway Regulates the <i>Ppargc1a</i>/<i>b</i> Metabolic Co-Activators in Mice with <i>Staphylococcal aureus</i> Sepsis","no",[]
"10.3390/genes10030235","Cell-Selective Regulation of <i>CFTR</i> Gene Expression: Relevance to Gene Editing Therapeutics","no",[]
"10.1016/j.tcb.2020.03.003","Transcription Factors and DNA Play Hide and Seek","no",[]
"10.1073/pnas.2109921118","Stochastic chromatin packing of 3D mitotic chromosomes revealed by coherent X-rays","no",[]
"10.1186/s13059-023-02916-x","A graph neural network-based interpretable framework reveals a novel DNA fragility-associated chromatin structural unit","yes",[]
"10.1186/s13059-020-02063-7","3D genome architecture coordinates <i>trans</i> and <i>cis</i> regulation of differentially expressed ear and tassel genes in maize","no",[]
"10.1016/j.isci.2022.104846","Rearrangement of T Cell genome architecture regulates GVHD","no",[]
"10.3390/genes13081383","CTCF and Its Partners: Shaper of 3D Genome during Development","no",[]
"10.1073/pnas.1722565115","Transcription factor profiling reveals molecular choreography and key regulators of human retrotransposon expression","no",[]
"10.1038/s41467-024-49376-w","Altered chromatin topologies caused by balanced chromosomal translocation lead to central iris hypoplasia","no",[]
"10.1038/s41467-020-20490-9","High-resolution single-cell 3D-models of chromatin ensembles during Drosophila embryogenesis","yes",[]
"10.1038/s41418-017-0015-1","Efficient generation of functional haploid spermatids from human germline stem cells by three-dimensional-induced system","no",[]
"10.3390/genes9040211","Chromatin Architectural Changes during Cellular Senescence and Aging","no",[]
"10.1038/s41467-020-15809-5","Heat stress-induced transposon activation correlates with 3D chromatin organization rearrangement in <i>Arabidopsis</i>","no",[]
"10.1016/j.cell.2018.08.005","Disease-Associated Short Tandem Repeats Co-localize with Chromatin Domain Boundaries","no",[]
"10.1073/pnas.0408867102","Electrostatic mechanism of nucleosomal array folding revealed by computer simulation","no",[]
"10.1002/1873-3468.13371","Spatial organization of the transcriptional regulatory network of <i>Saccharomyces cerevisiae</i>","no",[]
"10.1186/s13059-024-03327-2","SETDB1 regulates short interspersed nuclear elements and chromatin loop organization in mouse neural precursor cells","no",[]
"10.1021/acs.analchem.8b00310","Microfluidics-Based Chromosome Conformation Capture (3C) Technology for Examining Chromatin Organization with a Low Quantity of Cells","no",[]
"10.1093/nar/gkaa817","<i>MYC</i> as a driver of stochastic chromatin networks: implications for the fitness of cancer cells","no",[]
"10.1186/s40164-024-00523-5","Three-dimensional chromatin landscapes in MLLr AML","no",[]
"10.1111/dgd.12363","Physical properties of the chromosomes and implications for development","no",[]
"10.1111/j.1600-0625.2009.00945.x","Analysis of ionizing radiation-induced DNA damage and repair in three-dimensional human skin model system","no",[]
"10.1016/j.cell.2020.07.032","Genome-Scale Imaging of the 3D Organization and Transcriptional Activity of Chromatin","yes",[]
"10.1007/s00439-021-02326-8","Restriction enzyme selection dictates detection range sensitivity in chromatin conformation capture-based variant-to-gene mapping approaches","no",[]
"10.1016/j.cmet.2022.08.014","3D chromatin maps of the human pancreas reveal lineage-specific regulatory architecture of T2D risk","no",[]
"10.1016/j.pneurobio.2021.102000","3D promoter architecture re-organization during iPSC-derived neuronal cell differentiation implicates target genes for neurodevelopmental disorders","no",[]
"10.1039/c5nr04141d","<i>In situ</i> optical sequencing and structure analysis of a trinucleotide repeat genome region by localization microscopy after specific COMBO-FISH nano-probing","no",[]
"10.1002/1873-3468.14409","How to tame your genes: mechanisms of inflammatory gene repression by glucocorticoids","no",[]
"10.1186/s13072-022-00470-7","Investigation of reversible histone acetylation and dynamics in gene expression regulation using 3D liver spheroid model","no",[]
